match_id,hero,role,lane,role_cat,midas_team,buy_sec,ref_bucket,personal_nw_adv,band,band_label,expected_win,actual_win,delta
8716595163,ogre_magi,Support,Offlane,support,radiant,1290,1260,-1936,2,Very Behind,0.302627,1,0.697373
8716595309,ogre_magi,Core,Mid,mid,dire,673,630,1494,17,Very Ahead,0.632849,0,-0.632849
8716595421,ogre_magi,Support,Safelane,support,dire,1320,1290,-330,8,Even,0.447238,1,0.552762
8716595714,ogre_magi,Support,Safelane,support,dire,1024,990,143,11,Even,0.52628,1,0.47372
8716595810,ogre_magi,Support,Safelane,support,dire,1036,990,-675,5,Behind,0.418703,0,-0.418703
8716595956,lion,Support,Safelane,support,radiant,740,690,478,14,Ahead,0.549236,0,-0.549236
8716595972,ogre_magi,Support,Offlane,support,dire,867,810,1172,18,Very Ahead,0.640721,0,-0.640721
8716596017,warlock,Support,Offlane,support,radiant,796,750,1670,19,Very Ahead,0.677923,1,0.322077
8716596060,tusk,Support,Safelane,support,radiant,1012,960,-1339,2,Very Behind,0.353081,0,-0.353081
8716596097,ogre_magi,Support,Offlane,support,dire,1057,1020,518,13,Ahead,0.567977,1,0.432023
8716596136,invoker,Core,Mid,mid,radiant,593,540,587,14,Ahead,0.547344,0,-0.547344
8716596139,ogre_magi,Support,Offlane,support,radiant,1238,1200,840,14,Ahead,0.600547,0,-0.600547
8716596198,juggernaut,Core,Safelane,carry,dire,1088,1050,884,13,Ahead,0.613839,0,-0.613839
8716596223,slark,Core,Safelane,carry,radiant,1203,1170,-5083,0,Very Behind,0.113606,0,-0.113606
8716596261,enigma,Core,Offlane,offlane,radiant,523,480,-414,5,Behind,0.417243,0,-0.417243
8716596354,winter_wyvern,Support,Offlane,support,radiant,838,780,1384,18,Very Ahead,0.635064,1,0.364936
8716596387,invoker,Core,Mid,mid,radiant,462,420,438,14,Ahead,0.566273,0,-0.566273
8716596575,ogre_magi,Core,Offlane,offlane,radiant,650,600,-156,8,Even,0.474064,0,-0.474064
8716596691,ogre_magi,Core,Offlane,offlane,dire,784,750,-1811,1,Very Behind,0.26636,0,-0.26636
8716596695,ogre_magi,Core,Offlane,offlane,dire,792,750,568,13,Ahead,0.570675,1,0.429325
8716596703,ogre_magi,Support,Offlane,support,radiant,1039,990,310,12,Ahead,0.541766,1,0.458234
8716596784,enchantress,Support,Offlane,support,dire,894,840,536,14,Ahead,0.557243,1,0.442757
8716596798,abaddon,Support,Safelane,support,dire,1289,1230,-2704,1,Very Behind,0.270528,0,-0.270528
8716596803,ogre_magi,Support,Offlane,support,dire,837,780,539,14,Ahead,0.553447,1,0.446553
8716596843,ogre_magi,Support,Offlane,support,dire,1903,1860,3916,17,Very Ahead,0.75389,1,0.24611
8716596860,warlock,Support,Offlane,support,radiant,1045,990,1038,16,Very Ahead,0.626439,1,0.373561
8716596913,invoker,Core,Mid,mid,dire,636,600,-214,8,Even,0.46728,1,0.53272
8716596967,ogre_magi,Core,Safelane,carry,radiant,854,810,1447,17,Very Ahead,0.718185,0,-0.718185
8716597057,ogre_magi,Core,Mid,mid,radiant,406,360,718,17,Very Ahead,0.597368,0,-0.597368
8716597087,techies,Support,Offlane,support,dire,1160,1110,138,10,Even,0.511984,1,0.488016
8716597136,invoker,Core,Mid,mid,dire,584,540,384,12,Ahead,0.552562,0,-0.552562
8716597211,ogre_magi,Support,Offlane,support,radiant,1510,1470,-3733,1,Very Behind,0.231421,0,-0.231421
8716597232,ogre_magi,Support,Safelane,support,dire,1140,1110,1446,17,Very Ahead,0.659157,1,0.340843
8716597302,ogre_magi,Core,Offlane,offlane,dire,1169,1110,-1223,5,Behind,0.366589,0,-0.366589
8716597305,ogre_magi,Core,Offlane,offlane,radiant,726,690,-51,9,Even,0.482019,0,-0.482019
8716597341,ogre_magi,Support,Safelane,support,dire,1534,1500,-1456,5,Behind,0.37277,1,0.62723
8716597376,luna,Support,Safelane,support,radiant,605,570,-196,7,Behind,0.47983,1,0.52017
8716597395,ogre_magi,Support,Offlane,support,radiant,1869,1830,-2837,3,Very Behind,0.285444,0,-0.285444
8716597424,ogre_magi,Core,Offlane,offlane,dire,2164,2130,1852,10,Even,0.5,1,0.5
8716597426,furion,Support,Safelane,support,dire,711,660,204,12,Ahead,0.522623,0,-0.522623
8716597550,ogre_magi,Support,Offlane,support,radiant,1282,1230,-549,7,Behind,0.446501,1,0.553499
8716597633,ogre_magi,Support,Offlane,support,radiant,1086,1050,996,15,Ahead,0.602791,0,-0.602791
8716597681,ogre_magi,Core,Offlane,offlane,radiant,1009,960,-1320,4,Behind,0.35538,1,0.64462
8716597748,ogre_magi,Support,Offlane,support,radiant,1046,990,-44,9,Even,0.493714,1,0.506286
8716597771,invoker,Core,Mid,mid,radiant,499,450,-466,5,Behind,0.428571,0,-0.428571
8716597776,invoker,Core,Offlane,offlane,dire,407,360,610,17,Very Ahead,0.633213,1,0.366787
8716597800,lich,Support,Safelane,support,dire,1051,1020,456,12,Ahead,0.554059,1,0.445941
8716597817,lycan,Core,Offlane,offlane,radiant,579,540,242,12,Ahead,0.546865,1,0.453135
8716597834,ogre_magi,Support,Offlane,support,dire,897,840,960,16,Very Ahead,0.612047,0,-0.612047
8716597872,nevermore,Core,Safelane,carry,radiant,772,720,460,13,Ahead,0.585878,1,0.414122
8716598025,ogre_magi,Support,Safelane,support,radiant,1693,1650,1273,13,Ahead,0.603629,0,-0.603629
8716598038,ogre_magi,Support,Safelane,support,dire,851,810,331,12,Ahead,0.532283,0,-0.532283
8716598125,ogre_magi,Support,Safelane,support,dire,1399,1350,-3072,1,Very Behind,0.256121,0,-0.256121
8716598189,pudge,Core,Offlane,offlane,radiant,943,900,-774,6,Behind,0.423178,1,0.576822
8716598200,ogre_magi,Support,Offlane,support,radiant,1280,1230,-623,7,Behind,0.446501,0,-0.446501
8716598249,warlock,Support,Safelane,support,dire,980,930,-306,7,Behind,0.463771,0,-0.463771
8716598251,invoker,Core,Mid,mid,radiant,655,600,445,13,Ahead,0.56539,0,-0.56539
8716598287,slark,Core,Safelane,carry,radiant,702,660,-1032,3,Very Behind,0.335412,0,-0.335412
8716598301,ogre_magi,Support,Safelane,support,dire,974,930,-333,7,Behind,0.463771,0,-0.463771
8716598329,silencer,Support,Offlane,support,radiant,1148,1110,-24,9,Even,0.482152,0,-0.482152
8716598354,ogre_magi,Core,Offlane,offlane,dire,581,540,1228,18,Very Ahead,0.709826,0,-0.709826
8716598384,slardar,Core,Offlane,offlane,radiant,691,660,-62,9,Even,0.492962,1,0.507038
8716598389,ogre_magi,Support,Offlane,support,radiant,876,840,1037,17,Very Ahead,0.621405,1,0.378595
8716598444,ogre_magi,Support,Safelane,support,dire,1164,1110,-851,5,Behind,0.411825,1,0.588175
8716598645,ogre_magi,Support,Offlane,support,radiant,1042,990,-2568,0,Very Behind,0.297724,1,0.702276
8716598658,ogre_magi,Support,Offlane,support,radiant,1099,1050,597,13,Ahead,0.572986,1,0.427014
8716598682,ogre_magi,Support,Safelane,support,dire,902,870,-3412,0,Very Behind,0.322137,1,0.677863
8716598822,invoker,Core,Mid,mid,radiant,527,480,-46,9,Even,0.498519,0,-0.498519
8716598860,warlock,Support,Offlane,support,dire,1091,1050,-291,8,Even,0.462875,0,-0.462875
8716598902,alchemist,Support,Offlane,support,dire,1059,1020,-244,8,Even,0.474694,0,-0.474694
8716598973,invoker,Core,Mid,mid,radiant,780,750,-1299,3,Very Behind,0.376936,1,0.623064
8716599008,ogre_magi,Core,Offlane,offlane,radiant,647,600,-89,9,Even,0.483871,1,0.516129
8716599074,ogre_magi,Support,Offlane,support,radiant,764,720,329,13,Ahead,0.542232,1,0.457768
8716599158,warlock,Support,Safelane,support,radiant,1377,1320,3921,19,Very Ahead,0.791752,1,0.208248
8716599293,ogre_magi,Support,Offlane,support,radiant,1532,1500,-822,7,Behind,0.423702,1,0.576298
8716599299,invoker,Core,Mid,mid,radiant,637,600,301,12,Ahead,0.552293,1,0.447707
8716599331,ogre_magi,Core,Mid,mid,dire,825,780,-1703,2,Very Behind,0.320724,1,0.679276
8716599359,invoker,Core,Mid,mid,dire,575,540,903,16,Very Ahead,0.606955,1,0.393045
8716599394,ogre_magi,Core,Offlane,offlane,dire,747,690,689,14,Ahead,0.595082,1,0.404918
8716599447,ogre_magi,Support,Safelane,support,radiant,1140,1110,-1472,2,Very Behind,0.341891,0,-0.341891
8716599517,ogre_magi,Core,Offlane,offlane,dire,806,750,-645,5,Behind,0.397694,1,0.602306
8716599609,alchemist,Support,Safelane,support,dire,677,630,203,12,Ahead,0.528324,1,0.471676
8716599683,ogre_magi,Support,Safelane,support,dire,981,930,250,11,Even,0.524778,0,-0.524778
8716599818,ogre_magi,Support,Offlane,support,dire,941,900,1178,17,Very Ahead,0.628426,1,0.371574
8716599878,bloodseeker,Core,Mid,mid,radiant,804,750,-1415,3,Very Behind,0.376936,0,-0.376936
8716599893,sniper,Core,Safelane,carry,dire,828,780,-2445,0,Very Behind,0.176239,0,-0.176239
8716599936,invoker,Core,Mid,mid,radiant,584,540,-618,5,Behind,0.456615,1,0.543385
8716599946,ogre_magi,Core,Mid,mid,dire,566,510,1151,17,Very Ahead,0.625495,0,-0.625495
8716599951,nyx_assassin,Core,Offlane,offlane,radiant,436,390,592,17,Very Ahead,0.633322,1,0.366678
8716600005,tiny,Core,Safelane,carry,dire,822,780,-1039,4,Behind,0.354701,0,-0.354701
8716600022,invoker,Core,Mid,mid,radiant,754,720,-1069,4,Behind,0.384691,1,0.615309
8716600122,ogre_magi,Core,Offlane,offlane,radiant,835,780,1490,17,Very Ahead,0.687294,1,0.312706
8716600128,ogre_magi,Support,Safelane,support,radiant,1309,1260,-2271,1,Very Behind,0.271485,1,0.728515
8716600145,ogre_magi,Support,Safelane,support,dire,1025,990,490,13,Ahead,0.564658,0,-0.564658
8716600250,ogre_magi,Core,Offlane,offlane,radiant,626,570,572,15,Ahead,0.609868,0,-0.609868
8716600263,silencer,Core,Mid,mid,radiant,761,720,54,10,Even,0.505236,0,-0.505236
8716600284,nevermore,Core,Safelane,carry,dire,811,780,642,13,Ahead,0.588313,0,-0.588313
8716600312,invoker,Core,Mid,mid,dire,472,420,55,10,Even,0.492508,0,-0.492508
8716600437,slark,Core,Safelane,carry,dire,485,450,263,13,Ahead,0.569276,0,-0.569276
8716600508,winter_wyvern,Support,Offlane,support,dire,1047,990,-1559,1,Very Behind,0.322405,0,-0.322405
8716600527,invoker,Core,Mid,mid,radiant,665,630,-757,5,Behind,0.417051,1,0.582949
8716600559,ogre_magi,Support,Safelane,support,radiant,1028,990,-5612,0,Very Behind,0.297724,1,0.702276
8716600683,ogre_magi,Support,Offlane,support,dire,1014,960,-2138,0,Very Behind,0.309156,0,-0.309156
8716600745,ogre_magi,Support,Safelane,support,dire,1102,1050,-2086,1,Very Behind,0.309653,1,0.690347
8716600848,obsidian_destroyer,Core,Mid,mid,dire,427,390,-185,7,Behind,0.459327,1,0.540673
8716600886,razor,Core,Mid,mid,radiant,998,960,754,12,Ahead,0.558124,0,-0.558124
8716600905,invoker,Core,Offlane,offlane,dire,1190,1140,-4183,0,Very Behind,0.136769,0,-0.136769
8716600925,ogre_magi,Core,Offlane,offlane,dire,759,720,-1269,2,Very Behind,0.325008,0,-0.325008
8716600935,ogre_magi,Support,Offlane,support,dire,856,810,1428,18,Very Ahead,0.640721,1,0.359279
8716601048,invoker,Core,Mid,mid,radiant,780,750,-1316,3,Very Behind,0.376936,1,0.623064
8716601092,invoker,Core,Mid,mid,dire,651,600,-1279,2,Very Behind,0.356367,1,0.643633
8716601107,invoker,Core,Mid,mid,dire,732,690,-4702,0,Very Behind,0.230997,0,-0.230997
8716601263,ogre_magi,Support,Safelane,support,dire,1277,1230,646,13,Ahead,0.573589,1,0.426411
8716601273,ogre_magi,Support,Offlane,support,dire,1419,1380,-3933,0,Very Behind,0.226493,0,-0.226493
8716601311,ogre_magi,Support,Offlane,support,dire,1019,960,1287,17,Very Ahead,0.646578,1,0.353422
8716601364,ogre_magi,Support,Safelane,support,radiant,1025,990,177,11,Even,0.52628,0,-0.52628
8716601403,ogre_magi,Support,Safelane,support,radiant,1343,1290,-2528,1,Very Behind,0.265278,0,-0.265278
8716601503,invoker,Core,Mid,mid,radiant,483,450,-477,5,Behind,0.428571,1,0.571429
8716601512,lion,Support,Safelane,support,radiant,943,900,141,11,Even,0.516195,1,0.483805
8716601519,zuus,Support,Safelane,support,dire,1193,1140,1653,17,Very Ahead,0.659806,0,-0.659806
8716601698,snapfire,Support,Safelane,support,radiant,1816,1770,-756,7,Behind,0.418158,0,-0.418158
8716601726,invoker,Core,Mid,mid,radiant,621,570,-1053,3,Very Behind,0.390132,1,0.609868
8716601741,ogre_magi,Core,Mid,mid,dire,839,780,789,13,Ahead,0.562273,1,0.437727
8716601826,ogre_magi,Support,Safelane,support,dire,1035,990,-332,7,Behind,0.457944,0,-0.457944
8716601828,windrunner,Support,Safelane,support,dire,1125,1080,2706,19,Very Ahead,0.737953,1,0.262047
8716601904,obsidian_destroyer,Core,Mid,mid,dire,549,510,976,16,Very Ahead,0.590969,1,0.409031
8716601929,ogre_magi,Core,Offlane,offlane,dire,491,450,-112,8,Even,0.481176,1,0.518824
8716601930,ogre_magi,Support,Safelane,support,radiant,1057,1020,905,15,Ahead,0.60707,1,0.39293
8716601955,ogre_magi,Support,Safelane,support,dire,1239,1200,103,10,Even,0.514701,0,-0.514701
8716602021,ogre_magi,Support,Offlane,support,radiant,847,810,-905,3,Very Behind,0.394648,0,-0.394648
8716602079,ogre_magi,Support,Safelane,support,radiant,972,930,484,13,Ahead,0.557029,1,0.442971
8716602119,ogre_magi,Core,Mid,mid,dire,845,810,-1377,4,Behind,0.368699,0,-0.368699
8716602138,ogre_magi,Core,Mid,mid,radiant,1042,990,2993,18,Very Ahead,0.754792,0,-0.754792
8716602151,ogre_magi,Support,Safelane,support,dire,1451,1410,-1789,3,Very Behind,0.308763,0,-0.308763
8716602168,lion,Support,Safelane,support,dire,1557,1500,-144,9,Even,0.478524,1,0.521476
8716602259,largo,Core,Offlane,offlane,dire,746,690,-389,7,Behind,0.456077,1,0.543923
8716602284,ogre_magi,Support,Offlane,support,dire,905,870,136,11,Even,0.527482,1,0.472518
8716602326,invoker,Core,Mid,mid,radiant,619,570,466,13,Ahead,0.564161,1,0.435839
8716602465,ogre_magi,Support,Safelane,support,dire,907,870,315,12,Ahead,0.550102,1,0.449898
8716602542,obsidian_destroyer,Core,Mid,mid,radiant,698,660,699,14,Ahead,0.594799,0,-0.594799
8716602548,invoker,Core,Mid,mid,radiant,619,570,-1058,3,Very Behind,0.390132,1,0.609868
8716602604,slark,Core,Safelane,carry,radiant,745,690,-1608,1,Very Behind,0.252957,1,0.747043
8716602639,invoker,Core,Mid,mid,dire,379,330,1287,19,Very Ahead,0.684332,0,-0.684332
8716602665,warlock,Support,Safelane,support,radiant,1101,1050,-25,9,Even,0.489737,0,-0.489737
8716602702,ogre_magi,Support,Safelane,support,radiant,1121,1080,-1710,2,Very Behind,0.335883,0,-0.335883
8716602734,invoker,Support,Offlane,support,radiant,1164,1110,1203,16,Very Ahead,0.637864,1,0.362136
8716602762,ogre_magi,Support,Offlane,support,dire,1314,1260,-1587,3,Very Behind,0.337769,0,-0.337769
8716602920,queenofpain,Core,Mid,mid,radiant,636,600,-382,7,Behind,0.451485,1,0.548515
8716602939,invoker,Core,Mid,mid,radiant,703,660,-1596,2,Very Behind,0.358974,0,-0.358974
8716602962,invoker,Core,Mid,mid,radiant,516,480,-1724,0,Very Behind,0.282709,1,0.717291
8716603096,ogre_magi,Support,Offlane,support,dire,1150,1110,1223,16,Very Ahead,0.637864,1,0.362136
8716603142,invoker,Core,Mid,mid,radiant,693,660,-1452,2,Very Behind,0.358974,0,-0.358974
8716603209,invoker,Core,Mid,mid,dire,448,390,1332,19,Very Ahead,0.700725,1,0.299275
8716603233,dazzle,Support,Offlane,support,dire,925,870,1915,19,Very Ahead,0.700663,0,-0.700663
8716603305,ogre_magi,Support,Offlane,support,dire,1046,990,-684,5,Behind,0.418703,0,-0.418703
8716603324,ogre_magi,Core,Offlane,offlane,dire,1357,1320,-3329,2,Very Behind,0.224917,0,-0.224917
8716603334,invoker,Support,Offlane,support,radiant,802,750,569,15,Ahead,0.573575,1,0.426425
8716603354,ogre_magi,Support,Safelane,support,radiant,915,870,1677,19,Very Ahead,0.700663,0,-0.700663
8716603372,ogre_magi,Support,Safelane,support,radiant,1212,1170,-926,5,Behind,0.405782,0,-0.405782
8716603402,invoker,Core,Mid,mid,dire,1166,1110,-1184,6,Behind,0.403642,1,0.596358
8716603437,ogre_magi,Support,Safelane,support,dire,1165,1110,1117,15,Ahead,0.619663,0,-0.619663
8716603470,ogre_magi,Core,Mid,mid,radiant,695,660,656,13,Ahead,0.564787,1,0.435213
8716603508,slark,Core,Safelane,carry,dire,1224,1170,-3521,1,Very Behind,0.185993,0,-0.185993
8716603536,obsidian_destroyer,Core,Mid,mid,dire,919,870,-3010,1,Very Behind,0.265393,0,-0.265393
8716603553,sniper,Core,Safelane,carry,dire,683,630,-409,6,Behind,0.406908,0,-0.406908
8716603567,ogre_magi,Support,Safelane,support,radiant,867,810,1797,19,Very Ahead,0.687999,0,-0.687999
8716603598,techies,Core,Mid,mid,dire,724,690,-424,7,Behind,0.452781,0,-0.452781
8716603616,ogre_magi,Core,Offlane,offlane,radiant,791,750,-133,9,Even,0.502466,0,-0.502466
8716603660,ogre_magi,Support,Safelane,support,dire,1225,1170,1723,17,Very Ahead,0.669509,1,0.330491
8716603679,invoker,Core,Mid,mid,radiant,968,930,-641,7,Behind,0.447005,1,0.552995
8716603721,ogre_magi,Support,Offlane,support,dire,1201,1170,-3318,0,Very Behind,0.266508,0,-0.266508
8716603722,silencer,Support,Safelane,support,dire,1242,1200,-264,8,Even,0.471701,1,0.528299
8716603752,invoker,Core,Mid,mid,radiant,434,390,277,13,Ahead,0.537279,1,0.462721
8716603771,ogre_magi,Support,Offlane,support,dire,1172,1140,361,12,Ahead,0.552658,0,-0.552658
8716603849,invoker,Core,Mid,mid,dire,706,660,665,13,Ahead,0.564787,0,-0.564787
8716603997,necrolyte,Core,Offlane,offlane,radiant,651,600,804,16,Very Ahead,0.609555,1,0.390445
8716604016,invoker,Core,Mid,mid,dire,643,600,-1482,2,Very Behind,0.356367,0,-0.356367
8716604184,invoker,Core,Mid,mid,dire,590,540,678,14,Ahead,0.547344,1,0.452656
8716604263,ogre_magi,Support,Offlane,support,dire,1171,1140,-1468,3,Very Behind,0.351066,1,0.648934
8716604271,invoker,Core,Mid,mid,radiant,429,390,-112,8,Even,0.484858,1,0.515142
8716604381,ogre_magi,Core,Offlane,offlane,radiant,785,750,-1321,2,Very Behind,0.312254,0,-0.312254
8716604385,slark,Core,Safelane,carry,radiant,813,780,-1788,1,Very Behind,0.231808,1,0.768192
8716604485,ogre_magi,Support,Safelane,support,radiant,961,930,830,15,Ahead,0.594677,1,0.405323
8716604513,ogre_magi,Support,Offlane,support,dire,1009,960,1342,17,Very Ahead,0.646578,1,0.353422
8716604549,rubick,Support,Safelane,support,radiant,1389,1350,-1857,3,Very Behind,0.330533,0,-0.330533
8716604574,invoker,Core,Mid,mid,radiant,652,600,-2040,0,Very Behind,0.258796,0,-0.258796
8716604634,ogre_magi,Support,Offlane,support,radiant,1105,1050,-885,4,Behind,0.395028,1,0.604972
8716604749,ogre_magi,Support,Offlane,support,dire,866,810,1341,18,Very Ahead,0.640721,0,-0.640721
8716604786,invoker,Core,Mid,mid,radiant,606,570,-107,9,Even,0.479515,1,0.520485
8716604899,necrolyte,Core,Offlane,offlane,radiant,794,750,-571,6,Behind,0.429325,1,0.570675
8716604902,ogre_magi,Support,Offlane,support,radiant,980,930,-653,5,Behind,0.413166,0,-0.413166
8716604920,ogre_magi,Support,Safelane,support,dire,1279,1230,-931,5,Behind,0.386537,1,0.613463
8716604968,lich,Support,Offlane,support,dire,1568,1530,1109,13,Ahead,0.606851,0,-0.606851
8716604970,ogre_magi,Core,Mid,mid,dire,826,780,393,12,Ahead,0.560775,0,-0.560775
8716605175,ogre_magi,Support,Safelane,support,radiant,1266,1230,1568,16,Very Ahead,0.648414,1,0.351586
8716605193,ogre_magi,Support,Safelane,support,radiant,1060,1020,139,10,Even,0.511032,1,0.488968
8716605378,techies,Support,Safelane,support,radiant,1042,990,1013,16,Very Ahead,0.626439,1,0.373561
8716605517,invoker,Support,Offlane,support,radiant,997,960,1072,16,Very Ahead,0.611328,1,0.388672
8716605545,warlock,Support,Safelane,support,dire,811,780,58,10,Even,0.511723,0,-0.511723
8716605551,slardar,Core,Offlane,offlane,radiant,905,870,-1343,3,Very Behind,0.338487,1,0.661513
8716605587,invoker,Core,Mid,mid,radiant,742,690,-940,4,Behind,0.39099,1,0.60901
8716605598,ogre_magi,Support,Safelane,support,dire,1081,1050,849,15,Ahead,0.602791,1,0.397209
8716605615,ogre_magi,Core,Mid,mid,dire,367,330,172,12,Ahead,0.524156,0,-0.524156
8716605692,life_stealer,Core,Safelane,carry,dire,1074,1020,-3479,0,Very Behind,0.139611,0,-0.139611
8716605702,ogre_magi,Support,Safelane,support,dire,1206,1170,-1093,4,Behind,0.378628,0,-0.378628
8716605808,ogre_magi,Support,Offlane,support,radiant,1292,1260,-175,9,Even,0.486348,0,-0.486348
8716605828,ogre_magi,Support,Safelane,support,radiant,1108,1050,620,13,Ahead,0.572986,0,-0.572986
8716605853,techies,Core,Mid,mid,radiant,709,660,-1081,4,Behind,0.395916,0,-0.395916
8716605857,ogre_magi,Core,Offlane,offlane,radiant,1045,990,-1590,3,Very Behind,0.320407,1,0.679593
8716605990,ogre_magi,Support,Safelane,support,dire,1399,1350,-734,7,Behind,0.429991,0,-0.429991
8716606072,lion,Support,Offlane,support,radiant,916,870,-713,4,Behind,0.420508,0,-0.420508
8716606168,bloodseeker,Core,Safelane,carry,dire,603,570,-677,4,Behind,0.380435,1,0.619565
8716606308,invoker,Core,Mid,mid,dire,574,540,-1805,0,Very Behind,0.272638,0,-0.272638
